Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1739240018,100,,Aggregated,30.900000,0.000000,1100,1700,2000,2100,2500,2800,3100,3400,4500,4700,4700,3564,0,1100.0,1117.8678964622866,6.172957975650206,4698.759833001532,38409.072109988774
1739240019,100,,Aggregated,38.400000,0.000000,1100,1700,2000,2100,2500,2800,3100,3400,4500,4700,4700,3602,0,1100.0,1118.017651197564,6.172957975650206,4698.759833001532,38326.948084397554
1739240020,100,,Aggregated,38.400000,0.000000,1100,1600,1900,2100,2500,2800,3100,3400,4500,4700,4700,3664,0,1100.0,1109.0103283372605,6.172957975650206,4698.759833001532,38424.513373362446
1739240021,100,,Aggregated,38.400000,0.000000,1100,1600,1900,2100,2500,2800,3100,3400,4500,4700,4700,3664,0,1100.0,1109.0103283372605,6.172957975650206,4698.759833001532,38424.513373362446
1739240022,100,,Aggregated,38.400000,0.000000,1100,1600,1900,2100,2500,2800,3100,3400,4500,4700,4700,3664,0,1100.0,1109.0103283372605,6.172957975650206,4698.759833001532,38424.513373362446
1739240023,100,,Aggregated,38.800000,0.000000,1100,1600,1900,2100,2400,2800,3100,3400,4500,4700,4700,3764,0,1100.0,1110.7045978189853,6.172957975650206,4698.759833001532,38453.73326248672
1739240024,100,,Aggregated,28.800000,0.000000,1000,1600,1900,2100,2400,2800,3100,3300,4500,4700,4700,3803,0,1000.0,1099.5736504910922,6.172957975650206,4698.759833001532,38548.60978175125
1739240025,100,,Aggregated,28.800000,0.000000,1000,1600,1900,2100,2400,2800,3100,3300,4500,4700,4700,3818,0,1000.0,1095.311748085826,6.172957975650206,4698.759833001532,38528.881613410165
1739240026,100,,Aggregated,33.800000,0.000000,1000,1600,1900,2100,2400,2700,3100,3300,4500,4700,4700,3821,0,1000.0,1095.5290003336004,6.172957975650206,4698.759833001532,38567.86914420309
1739240027,100,,Aggregated,35.300000,0.000000,1000,1600,1900,2100,2400,2700,3100,3300,4500,4700,4700,3918,0,1000.0,1098.1852325659684,6.172957975650206,4698.759833001532,38389.690913731494
1739240028,100,,Aggregated,35.200000,0.000000,1000,1600,1900,2100,2400,2700,3100,3300,4500,4700,4700,3942,0,1000.0,1091.623306567336,6.172957975650206,4698.759833001532,38408.87645865043
1739240029,100,,Aggregated,32.400000,0.000000,1000,1600,1900,2100,2400,2700,3100,3300,4500,4700,4700,3998,0,1000.0,1076.5707885578968,6.172957975650206,4698.759833001532,38396.506253126565
1739240030,100,,Aggregated,35.700000,0.000000,1000,1600,1900,2100,2400,2700,3100,3300,4500,4700,4700,4036,0,1000.0,1066.608539176037,6.172957975650206,4698.759833001532,38493.038899900894
1739240031,100,,Aggregated,35.700000,0.000000,1000,1600,1900,2100,2400,2700,3100,3300,4500,4700,4700,4036,0,1000.0,1066.608539176037,6.172957975650206,4698.759833001532,38493.038899900894
1739240032,100,,Aggregated,36.100000,0.000000,1000,1600,1900,2000,2400,2700,3000,3300,4500,4700,4700,4117,0,1000.0,1068.4754954733041,6.172957975650206,4698.759833001532,38523.982025746904
1739240033,100,,Aggregated,37.200000,0.000000,1000,1600,1900,2000,2400,2700,3000,3300,4500,4700,4700,4140,0,1000.0,1065.241893375258,6.172957975650206,4698.759833001532,38677.62463768116
1739240034,100,,Aggregated,37.700000,0.000000,1000,1600,1900,2000,2400,2700,3000,3300,4500,4700,4700,4175,0,1000.0,1056.4598041196498,6.172957975650206,4698.759833001532,38732.80982035928
1739240035,100,,Aggregated,37.400000,0.000000,1000,1600,1900,2000,2400,2700,3000,3300,4500,4700,4700,4177,0,1000.0,1056.5786731284431,6.172957975650206,4698.759833001532,38735.3770648791
1739240036,100,,Aggregated,39.100000,0.000000,1000,1600,1800,2000,2400,2700,3000,3300,4500,4700,4700,4270,0,1000.0,1062.4105996373555,6.172957975650206,4698.759833001532,38566.049648711945
1739240037,100,,Aggregated,35.700000,0.000000,1000,1600,1800,2000,2400,2700,3000,3300,4500,4700,4700,4285,0,1000.0,1058.7586066010429,6.172957975650206,4698.759833001532,38500.42380396733
1739240038,100,,Aggregated,35.900000,0.000000,1000,1500,1800,2000,2400,2700,3000,3300,4500,4700,4700,4319,0,1000.0,1050.558146588684,6.172957975650206,4698.759833001532,38525.49062282936
1739240039,100,,Aggregated,35.900000,0.000000,1000,1500,1800,2000,2400,2700,3000,3300,4500,4700,4700,4319,0,1000.0,1050.558146588684,6.172957975650206,4698.759833001532,38525.49062282936
1739240040,100,,Aggregated,39.100000,0.000000,1000,1500,1800,2000,2400,2700,3000,3300,4500,4700,4700,4322,0,1000.0,1050.735466622514,6.172957975650206,4698.759833001532,38561.78667283665
